word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
owner,the,37.67%,his,22.6%,her,10.27%
severe,very,23.21%,a,19.64%,the,8.93%
following,the,93.61%,in,0.91%,and,0.91%
our,of,24.85%,in,10.18%,to,5.5%
finding,of,12.96%,and,11.11%,in,7.41%
whole,the,69.35%,his,10.48%,a,4.84%
christian,a,13.64%,the,12.12%,of,10.61%
there,and,8.77%,that,8.47%,was,4.08%
getting,in,28.28%,of,14.14%,are,6.06%
land,the,31.43%,a,10.71%,free,10.71%
o'clock,three,20.37%,ten,18.52%,two,14.81%
making,in,23.73%,of,9.32%,were,5.08%
immediately,was,13.51%,and,5.41%,me,4.05%
thirty,about,31.1%,was,12.2%,of,9.76%
second,the,37.88%,a,16.67%,on,6.06%
appeared,he,15.62%,it,12.5%,and,7.81%
sent,and,16.26%,was,14.29%,were,8.37%
safe,a,10.56%,arrived,8.45%,it,5.63%
till,them,4.82%,morning,3.61%,there,3.61%
place,the,16.33%,a,13.01%,this,9.44%
open,to,10.29%,in,5.88%,would,5.88%
field,the,38.81%,corn,14.93%,a,11.94%
bring,to,44.79%,and,11.46%,will,7.29%
something,do,19.72%,know,5.63%,me,4.23%
call,to,17.14%,will,10.0%,and,8.57%
sir,dear,57.06%,still,5.52%,well,2.45%
we,that,9.01%,which,5.38%,and,4.56%
decided,he,20.0%,very,8.57%,they,8.57%
meet,to,57.14%,will,7.79%,would,5.19%
sunday,on,23.53%,a,7.84%,day,5.88%
ground,the,45.76%,free,5.08%,good,5.08%
head,the,13.92%,his,13.92%,my,8.86%
position,the,17.65%,a,11.76%,this,5.88%
morning,the,25.5%,this,18.79%,next,17.45%
next,the,54.36%,was,4.03%,your,2.68%
going,was,15.03%,am,7.84%,of,7.19%
around,all,10.53%,miles,5.26%,immediately,3.95%
general,the,27.55%,a,14.29%,and,6.12%
notice,the,18.18%,a,9.09%,this,7.27%
taken,if,15.77%,was,12.31%,be,12.31%
within,until,5.84%,and,4.38%,states,3.65%
write,to,35.42%,and,10.0%,i,8.75%
fact,the,63.78%,in,16.54%,this,6.3%
learned,had,11.48%,he,9.84%,i,8.2%
generally,was,13.33%,are,6.67%,holders,5.0%
due,in,45.1%,is,11.76%,be,5.88%
attention,his,18.03%,the,16.39%,your,4.92%
written,have,16.13%,was,8.87%,not,7.26%
march,of,32.14%,in,14.29%,toronto,8.93%
down,put,3.5%,go,3.0%,and,3.0%
paper,the,15.25%,of,6.78%,a,5.08%
trouble,the,23.21%,and,8.93%,no,8.93%
week,a,37.35%,last,16.87%,one,8.43%
then,and,23.06%,was,13.53%,he,8.52%
keep,to,64.65%,and,6.06%,would,4.04%
business,the,11.61%,his,9.03%,in,6.45%
held,been,12.88%,was,12.27%,he,7.98%
information,the,18.18%,any,11.36%,some,4.55%
evening,the,32.11%,last,11.01%,this,11.01%
things,all,17.0%,of,15.0%,these,10.0%
school,the,12.86%,a,11.43%,to,8.57%
company,in,39.77%,the,12.5%,this,6.82%
above,the,52.55%,to,4.08%,as,3.06%
united,the,74.66%,said,4.11%,a,2.74%
states,united,67.58%,free,8.79%,the,4.4%
consequently,and,4.05%,time,2.7%,him,2.7%
farmer,a,81.25%,the,3.12%,pennsylvania,2.08%
us,to,13.25%,of,10.26%,let,7.26%
take,to,48.92%,i,9.6%,and,6.81%
wish,i,53.98%,we,7.08%,not,6.19%
done,have,25.0%,be,23.72%,was,7.69%
paid,be,31.58%,and,10.53%,have,9.21%
understood,well,21.43%,was,12.5%,be,7.14%
used,been,34.74%,be,7.37%,was,5.26%
trying,most,14.81%,was,11.11%,the,11.11%
fully,was,14.29%,were,7.56%,had,6.72%
already,had,36.36%,been,12.12%,have,10.61%
got,i,16.84%,he,11.58%,and,10.53%
inform,to,68.92%,now,5.41%,please,4.05%
longer,no,32.93%,any,32.93%,much,7.32%
stated,he,30.77%,she,6.41%,and,5.13%
instead,but,8.33%,and,5.0%,that,3.33%
greatly,was,25.93%,were,9.26%,which,3.7%
journey,the,25.0%,his,16.67%,their,16.67%
supposed,be,17.65%,they,11.76%,was,9.8%
hear,to,46.63%,hear,8.29%,me,6.22%
glad,very,20.83%,am,18.06%,was,11.11%
news,the,35.19%,good,9.26%,glorious,7.41%
side,the,25.64%,this,11.54%,other,6.41%
brief,a,25.45%,very,14.55%,the,10.91%
arrested,was,24.53%,were,18.87%,them,5.66%
running,for,9.43%,of,9.43%,in,9.43%
charge,the,17.57%,in,13.51%,a,6.76%
least,at,74.8%,the,21.14%,our,0.81%
attempt,an,21.43%,the,19.64%,to,16.07%
witness,to,25.0%,the,16.07%,a,8.93%
received,i,9.16%,had,8.79%,he,6.96%
counsel,the,29.41%,and,9.8%,of,7.84%
account,on,22.44%,an,14.1%,this,9.62%
intelligence,the,13.48%,of,13.48%,and,7.87%
think,i,37.27%,to,12.27%,not,8.18%
means,the,16.38%,no,12.93%,by,8.62%
says,he,27.54%,she,23.19%,and,8.7%
went,he,17.67%,i,14.42%,and,10.23%
claimed,who,14.52%,he,11.29%,was,8.06%
mr,to,12.94%,of,7.83%,and,4.79%
kind,the,9.82%,this,9.38%,a,7.14%
tell,to,20.93%,and,13.95%,not,8.72%
pleasure,the,32.35%,great,11.76%,much,8.82%
afterwards,and,15.79%,shortly,8.77%,he,7.02%
thing,any,12.64%,every,11.49%,a,10.34%
yours,truly,11.45%,remain,7.63%,respectfully,5.34%
along,get,14.49%,getting,13.04%,way,13.04%
coming,the,18.45%,was,5.83%,of,4.85%
st,to,11.59%,in,10.14%,follows,10.14%
followed,who,18.87%,and,15.09%,he,7.55%
happy,and,18.52%,am,17.28%,very,8.64%
papers,the,33.33%,slavery,9.52%,free,4.76%
feet,five,27.72%,six,19.8%,his,16.83%
duty,his,16.67%,the,15.48%,of,9.52%
remained,he,29.49%,she,11.54%,have,7.69%
reached,he,17.91%,they,11.19%,had,8.21%
accordingly,him,9.09%,were,5.45%,return,3.64%
society,slavery,30.46%,the,25.17%,of,3.97%
effort,an,30.65%,the,9.68%,another,4.84%
word,a,22.92%,me,17.71%,the,11.46%
because,left,13.71%,simply,8.87%,but,4.84%
number,a,35.54%,the,24.1%,large,8.43%
often,was,8.55%,had,7.69%,so,6.84%
hearing,after,9.8%,the,9.8%,on,7.84%
seeing,of,20.0%,ever,12.86%,and,8.57%
lived,who,15.95%,he,13.5%,had,9.2%
set,was,11.63%,to,9.3%,he,6.98%
spoke,he,26.37%,i,15.38%,she,12.09%
probably,and,6.67%,would,5.0%,them,3.33%
subject,the,57.39%,this,12.17%,a,4.35%
dear,my,35.88%,still,22.35%,your,5.88%
hearted,kind,33.33%,noble,10.0%,broken,8.33%
let,to,21.31%,and,14.21%,please,5.46%
stand,to,24.32%,not,14.86%,would,8.11%
truth,the,26.67%,of,21.67%,that,8.33%
try,to,45.21%,would,19.18%,will,13.7%
regard,with,52.59%,in,30.17%,without,1.72%
feelings,his,20.75%,my,13.21%,with,11.32%
please,will,16.24%,you,10.15%,to,7.61%
wrote,i,23.91%,he,16.3%,she,14.13%
became,he,22.92%,what,12.5%,it,5.21%
eyes,his,29.33%,the,14.67%,their,5.33%
just,had,9.47%,have,7.41%,was,5.35%
order,in,72.14%,the,4.29%,good,2.86%
truly,yours,29.87%,very,14.29%,was,6.49%
thy,to,16.85%,ever,6.74%,for,6.74%
serious,very,19.23%,a,15.38%,most,11.54%
doctor,the,82.43%,a,4.05%,lawyer,1.35%
behalf,in,46.43%,on,19.64%,his,16.07%
name,the,52.03%,his,11.68%,her,4.57%
object,the,23.64%,my,9.09%,an,5.45%
belonged,he,13.95%,and,12.79%,she,8.14%
worth,was,18.64%,be,10.17%,is,8.47%
market,the,36.84%,new,17.54%,southern,12.28%
fine,a,32.81%,the,7.81%,may,6.25%
agent,an,17.54%,the,17.54%,road,15.79%
determined,he,11.69%,and,11.69%,was,5.19%
don't,i,44.74%,you,7.89%,he,5.26%
myself,and,12.86%,for,4.29%,to,4.29%
both,were,6.49%,of,5.95%,them,3.24%
service,to,20.0%,the,19.17%,owed,6.67%
allow,to,38.18%,not,20.0%,would,5.45%
married,a,21.52%,been,17.72%,was,13.92%
bore,he,17.65%,and,13.73%,they,9.8%
entire,the,45.45%,his,18.18%,with,5.45%
kindness,the,20.69%,your,17.24%,of,10.34%
each,of,15.09%,to,11.32%,for,9.43%
among,and,5.2%,was,3.47%,found,3.47%
farm,a,33.33%,the,30.16%,his,6.35%
hold,to,27.54%,get,7.25%,took,4.35%
daughter,and,29.17%,her,9.72%,a,9.72%
nevertheless,was,10.11%,he,4.49%,but,3.37%
satisfaction,great,23.08%,the,21.15%,a,11.54%
benefit,the,54.9%,a,3.92%,of,3.92%
favor,in,38.81%,the,11.94%,great,5.97%
brought,was,14.67%,were,7.07%,and,6.52%
personal,his,14.86%,of,14.86%,the,8.11%
kept,and,11.03%,was,11.03%,he,9.56%
point,this,34.52%,in,8.33%,old,8.33%
words,few,9.76%,other,9.76%,own,8.54%
remain,to,33.01%,i,25.24%,but,12.62%
started,he,22.99%,they,9.2%,and,9.2%
neighborhood,the,55.0%,his,7.5%,same,7.5%
danger,the,22.99%,of,19.54%,in,12.64%
obliged,was,49.15%,were,10.17%,be,5.08%
instance,this,40.0%,for,16.36%,the,14.55%
force,with,12.28%,in,7.02%,the,7.02%
wilmington,of,13.7%,in,12.33%,to,9.59%
common,a,25.58%,the,16.28%,of,8.14%
miss,from,7.79%,to,7.79%,of,7.79%
fair,a,42.86%,of,5.71%,tolerable,4.29%
forwarded,and,23.88%,be,13.43%,were,13.43%
particular,this,21.88%,in,14.06%,no,12.5%
person,the,24.84%,any,12.42%,a,11.11%
taking,of,25.68%,in,9.46%,by,4.05%
gentleman,a,23.94%,the,16.9%,white,8.45%
treatment,ill,11.01%,the,11.01%,bad,10.09%
health,good,41.03%,my,11.54%,of,6.41%
york,new,82.81%,from,3.12%,in,3.12%
sometimes,and,15.38%,it,3.08%,would,3.08%
whatever,in,6.45%,that,4.84%,chance,4.84%
ask,to,21.67%,and,13.33%,i,10.0%
writing,of,26.74%,in,15.12%,by,9.3%
lines,few,91.18%,two,1.47%,these,1.47%
want,i,31.19%,not,11.93%,you,8.26%
boston,in,32.5%,to,23.75%,of,12.5%
widow,a,39.29%,the,35.71%,hearted,3.57%
mean,very,17.65%,the,9.8%,i,7.84%
change,the,21.31%,to,9.84%,a,9.84%
necessary,was,11.76%,the,10.29%,it,10.29%
hearts,their,21.82%,the,16.36%,whose,5.45%
ran,reward,28.74%,and,10.34%,i,6.9%
help,to,30.77%,the,8.79%,not,7.69%
travel,to,42.37%,of,18.64%,their,3.39%
rendered,was,9.43%,committee,5.66%,have,5.66%
medium,of,19.1%,color,15.73%,age,12.36%
size,medium,65.42%,ordinary,11.21%,the,2.8%
auction,the,86.67%,slave,4.0%,and,2.67%
treated,been,30.08%,was,9.77%,were,9.02%
owned,was,38.06%,been,14.17%,he,6.48%
cold,the,22.22%,and,11.11%,very,7.94%
engaged,was,30.3%,been,7.58%,were,7.58%
degree,a,13.73%,good,9.8%,remarkable,7.84%
courage,the,13.46%,of,11.54%,and,11.54%
feeling,of,10.26%,the,10.26%,committee,6.41%
view,in,37.88%,a,36.36%,his,6.06%
color,chestnut,35.83%,dark,17.65%,brown,9.63%
hired,been,20.95%,was,20.0%,he,8.57%
servants,the,24.0%,his,18.67%,her,10.67%
giving,in,14.81%,of,11.11%,after,5.56%
sell,to,57.78%,would,14.44%,and,12.22%
bad,very,20.66%,a,10.74%,of,6.61%
moved,was,23.73%,and,5.08%,had,5.08%
visit,a,33.33%,to,28.79%,his,9.09%
besides,had,4.69%,slaves,4.69%,and,4.69%
clothing,of,16.48%,and,14.29%,food,4.4%
strong,a,22.22%,the,8.89%,very,8.89%
sick,was,8.93%,very,5.36%,taken,5.36%
seek,to,75.44%,and,7.02%,would,3.51%
pretty,was,14.78%,a,13.04%,and,5.22%
tall,a,33.33%,was,10.53%,dark,5.26%
chestnut,dark,35.14%,a,24.32%,age,16.22%
intelligent,and,30.65%,an,12.1%,quite,7.26%
member,a,77.03%,the,4.73%,active,3.38%
church,methodist,19.77%,the,12.99%,baptist,11.3%
court,the,39.26%,in,8.89%,supreme,8.15%
tried,and,12.96%,be,7.41%,was,7.41%
sister,one,24.51%,and,16.67%,his,13.73%
neither,that,13.56%,was,8.47%,could,6.78%
appearance,the,14.81%,in,11.11%,her,8.33%
honor,the,20.75%,his,11.32%,and,9.43%
close,a,17.46%,the,17.46%,must,7.94%
holders,slave,99.16%,stock,0.84%
smart,very,13.56%,quite,11.86%,a,10.17%
hire,his,32.76%,to,31.03%,her,10.34%
working,was,14.29%,of,7.94%,are,6.35%
private,a,27.59%,for,5.17%,to,5.17%
served,had,38.71%,only,6.45%,was,6.45%
run,to,26.56%,had,9.38%,and,7.81%
mulatto,a,25.45%,dark,14.55%,bright,14.55%
possessed,and,20.0%,he,14.29%,self,7.14%
ill,of,18.18%,an,7.27%,and,5.45%
receive,to,60.0%,and,9.23%,not,4.62%
passage,a,26.79%,the,19.64%,his,8.93%
black,quite,16.24%,full,9.4%,the,9.4%
why,reason,9.84%,cause,4.92%,men,4.92%
described,was,22.22%,he,12.7%,be,4.76%
threatened,been,14.29%,had,12.5%,master,7.14%
labor,or,22.0%,his,7.33%,free,7.33%
food,for,17.65%,with,9.8%,clothing,7.84%
matters,of,6.35%,had,4.76%,that,4.76%
passenger,this,25.45%,fellow,12.73%,a,10.91%
doubtless,will,15.38%,would,10.77%,and,9.23%
worked,he,13.21%,been,11.32%,had,9.43%
stout,a,21.43%,age,17.86%,and,8.93%
chester,in,25.49%,of,19.61%,west,17.65%
declared,he,38.89%,and,15.28%,she,12.5%
ordinary,the,17.65%,than,11.76%,of,10.29%
witnesses,the,32.69%,two,7.69%,his,5.77%
rights,the,17.95%,no,8.97%,their,7.69%
system,the,39.44%,that,11.27%,a,5.63%
speak,to,44.44%,not,7.41%,i,7.41%
aforesaid,as,37.29%,district,13.56%,the,6.78%
influence,the,25.0%,his,10.0%,and,8.33%
peace,the,18.87%,of,16.98%,and,9.43%
west,canada,25.81%,in,14.52%,the,12.9%
war,the,48.48%,of,13.64%,levying,6.06%
