word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
woman,who,8.5%,of,8.5%,and,6.54%
bad,the,4.84%,action,4.84%,news,4.84%
husband,and,12.36%,of,7.87%,was,5.62%
knife,and,10.91%,in,7.27%,he,5.45%
end,of,64.97%,to,5.08%,and,2.82%
answer,for,9.4%,me,7.69%,you,5.98%
thoughts,and,13.04%,of,10.14%,which,7.25%
friend,said,14.51%,and,9.46%,of,9.15%
terrible,secret,5.88%,in,3.92%,than,3.92%
nor,the,12.94%,did,7.06%,i,5.88%
none,of,35.29%,but,13.73%,at,5.88%
fall,on,11.54%,into,11.54%,his,7.69%
face,of,11.63%,and,9.88%,to,5.81%
forgotten,that,8.33%,the,8.33%,to,8.33%
sun,which,7.84%,had,5.88%,dial,5.88%
light,of,12.86%,the,5.24%,that,4.76%
broken,off,11.32%,by,9.43%,his,3.77%
words,he,8.05%,of,6.9%,with,6.51%
seem,to,46.55%,my,5.17%,very,3.45%
rather,than,9.09%,the,7.27%,a,7.27%
gloomy,and,10.14%,thoughts,4.35%,voice,2.9%
account,of,22.73%,for,10.23%,and,5.68%
placed,in,11.64%,the,11.11%,his,10.58%
turn,to,16.04%,and,7.55%,i,3.77%
gentleman,who,8.86%,is,6.33%,and,6.33%
remember,that,25.0%,it,6.82%,the,4.55%
extended,his,30.51%,her,13.56%,to,6.78%
cast,a,12.99%,his,7.79%,on,7.79%
meet,him,27.16%,the,16.05%,again,8.64%
leaving,the,26.25%,a,7.5%,this,7.5%
read,the,16.67%,it,16.03%,in,8.97%
point,of,41.24%,he,6.19%,and,6.19%
fixed,on,29.13%,his,19.42%,for,6.8%
strong,and,11.11%,in,5.56%,minded,5.56%
oh,yes,9.52%,i,8.06%,no,7.88%
both,of,6.76%,hands,4.73%,as,3.38%
whose,name,4.15%,eyes,2.64%,face,2.26%
seemed,to,55.18%,as,6.02%,like,5.35%
water,and,16.18%,i,5.88%,that,4.41%
people,who,11.43%,and,5.71%,in,4.76%
curiosity,and,13.46%,to,9.62%,in,7.69%
unhappy,man,13.46%,young,7.69%,girl,7.69%
themselves,in,13.4%,to,8.25%,as,5.15%
pity,on,20.83%,the,8.33%,for,6.94%
began,to,52.38%,his,5.56%,by,4.76%
try,and,36.36%,to,36.36%,the,3.64%
whether,he,13.86%,the,11.88%,you,10.89%
blow,the,10.71%,which,8.93%,was,5.36%
raised,his,34.06%,her,14.49%,the,10.87%
ground,floor,15.31%,and,11.22%,he,4.08%
double,locked,11.76%,the,9.8%,barrelled,7.84%
low,voice,33.85%,tone,26.15%,a,6.15%
seat,and,15.38%,himself,9.23%,to,7.69%
marry,mademoiselle,18.84%,a,10.14%,her,8.7%
affair,of,11.69%,in,7.79%,and,6.49%
today,is,11.25%,i,8.75%,the,7.5%
next,day,30.16%,morning,22.22%,room,3.97%
makes,me,18.18%,you,16.36%,his,9.09%
tone,of,16.54%,and,10.53%,that,10.53%
idea,of,38.26%,that,12.08%,was,3.36%
calm,and,29.63%,tone,6.17%,yourself,6.17%
disappeared,the,10.78%,in,9.8%,and,7.84%
appear,to,41.05%,at,6.32%,so,4.21%
despair,and,12.31%,of,10.77%,at,6.15%
found,the,12.36%,himself,10.55%,it,6.18%
kill,me,19.48%,him,18.18%,the,12.99%
sort,of,88.06%,forced,1.49%,for,1.49%
help,me,12.2%,of,8.54%,thinking,6.1%
completely,to,5.88%,so,3.92%,he,3.92%
fear,of,11.19%,that,7.46%,i,5.97%
deep,interest,4.55%,and,4.55%,emotion,4.55%
rose,and,20.63%,to,11.9%,colored,4.76%
lay,on,15.09%,aside,13.21%,at,7.55%
listened,to,33.33%,with,12.28%,for,8.77%
neither,the,15.71%,of,10.0%,a,5.71%
killed,my,10.71%,him,7.14%,a,7.14%
act,of,18.57%,as,7.14%,on,4.29%
feeling,of,40.24%,in,6.1%,was,3.66%
french,officer,7.38%,of,4.92%,had,4.1%
paper,and,13.91%,to,8.7%,which,5.22%
waited,for,18.52%,until,12.96%,in,7.41%
fresh,and,10.53%,air,5.26%,breeze,5.26%
reason,for,14.29%,to,10.92%,of,8.4%
touched,the,23.19%,at,13.04%,him,8.7%
sign,to,19.81%,that,15.09%,of,13.21%
wish,to,52.61%,for,7.67%,me,6.97%
recognized,the,28.07%,him,14.04%,as,10.53%
following,day,17.91%,the,11.94%,morning,7.46%
arrived,at,31.11%,in,8.15%,from,5.19%
crime,and,7.69%,is,6.41%,i,6.41%
threw,himself,29.63%,a,7.41%,herself,7.41%
used,to,54.1%,in,6.56%,the,4.92%
sleep,i,6.58%,here,5.26%,on,5.26%
advanced,towards,18.48%,to,17.39%,and,6.52%
pocket,book,19.8%,a,14.85%,and,11.88%
road,to,17.65%,and,11.76%,which,5.88%
effect,on,18.84%,of,17.39%,the,5.8%
purpose,of,22.81%,and,8.77%,i,7.02%
windows,of,10.94%,and,9.38%,in,9.38%
france,and,14.96%,he,6.3%,i,3.94%
beneath,the,44.57%,his,8.7%,a,7.61%
length,he,12.35%,of,8.64%,the,7.41%
hour,and,7.94%,of,6.07%,the,5.14%
filled,with,61.04%,his,6.49%,the,5.19%
part,of,57.79%,i,5.19%,in,4.55%
set,off,9.71%,at,8.74%,out,8.74%
steps,of,11.11%,and,7.69%,were,6.84%
perceived,that,23.33%,a,13.33%,the,10.0%
observed,the,22.06%,that,14.71%,monte,7.35%
strange,and,11.0%,to,6.0%,that,5.0%
features,of,20.69%,and,6.9%,were,6.9%
either,of,7.22%,in,7.22%,a,5.15%
perfect,order,6.78%,indifference,5.08%,specimen,3.39%
contrary,to,15.84%,i,11.88%,he,8.91%
descended,the,24.66%,to,13.7%,and,9.59%
late,and,9.8%,the,3.92%,for,3.92%
prepared,for,38.03%,to,16.9%,the,4.23%
several,times,29.09%,of,10.91%,minutes,5.45%
opposite,to,24.62%,the,23.08%,side,10.77%
large,and,5.71%,drops,4.29%,fortune,4.29%
silence,and,13.59%,of,7.77%,which,5.83%
carried,off,15.58%,me,9.09%,on,9.09%
truth,of,10.0%,was,10.0%,i,5.71%
nature,of,14.52%,that,6.45%,to,4.84%
received,a,14.17%,the,13.33%,his,5.83%
instant,the,16.28%,a,6.98%,after,4.65%
intended,to,31.03%,for,5.17%,giving,3.45%
drawing,room,52.48%,up,5.94%,rooms,5.94%
watch,over,23.61%,the,5.56%,in,4.17%
waiting,for,30.12%,at,7.23%,to,4.82%
quarter,of,64.81%,past,9.26%,to,9.26%
struck,the,11.61%,with,9.82%,him,5.36%
closed,the,22.86%,his,15.24%,and,10.48%
short,time,25.0%,distance,9.21%,and,7.89%
yesterday,i,8.33%,morning,5.56%,to,5.56%
itself,to,12.86%,in,10.0%,and,5.71%
excellent,abbé,7.02%,friend,5.26%,wine,3.51%
expected,to,17.07%,that,10.98%,from,4.88%
change,of,12.07%,the,8.62%,in,6.9%
near,the,29.67%,to,5.49%,her,5.49%
magistrate,and,8.2%,who,6.56%,i,4.92%
presented,himself,22.78%,to,22.78%,itself,8.86%
doubtless,to,5.21%,but,4.17%,he,4.17%
persons,who,15.89%,of,8.41%,and,2.8%
necessary,to,36.21%,and,6.9%,that,6.9%
officer,of,18.18%,who,14.55%,was,5.45%
perfectly,well,8.16%,understood,6.12%,right,3.06%
cold,and,24.64%,sweat,5.8%,i,2.9%
form,of,14.29%,a,8.93%,and,5.36%
attention,to,21.85%,of,10.92%,was,9.24%
easy,to,26.09%,on,7.25%,my,5.8%
carriage,and,12.11%,stopped,5.86%,was,5.47%
prisoner,who,6.9%,is,6.9%,was,5.75%
grief,and,13.33%,is,5.56%,of,5.56%
chance,of,16.92%,and,4.62%,the,4.62%
different,thing,4.48%,from,4.48%,form,2.99%
discovered,the,18.33%,that,15.0%,in,11.67%
child,said,5.95%,was,5.95%,of,5.41%
serious,matter,13.46%,and,7.69%,thing,7.69%
escaped,from,23.73%,the,18.64%,by,8.47%
silent,and,19.64%,as,7.14%,the,5.36%
guilty,of,15.69%,the,5.88%,person,5.88%
companion,who,9.68%,in,9.68%,to,8.06%
led,to,25.0%,him,13.89%,the,11.11%
home,in,9.09%,i,7.79%,but,5.19%
nearly,a,6.76%,two,5.41%,one,4.05%
m,de,85.51%,franz,6.42%,and,3.73%
conceal,the,23.08%,from,11.54%,his,9.62%
aware,that,41.07%,of,33.93%,he,3.57%
everything,in,7.97%,was,6.52%,is,6.52%
carefully,preserved,6.9%,to,5.17%,around,5.17%
possessed,a,9.62%,of,9.62%,the,7.69%
noble,and,12.31%,heart,10.77%,minded,4.62%
interest,in,22.5%,for,6.25%,of,6.25%
justice,to,9.72%,and,8.33%,of,8.33%
similar,to,39.22%,one,3.92%,circumstances,3.92%
king,of,18.0%,and,9.0%,louis,5.0%
millions,of,11.63%,and,11.63%,in,5.81%
human,creature,9.09%,justice,7.58%,being,6.06%
fair,to,7.84%,way,5.88%,and,5.88%
terror,and,8.82%,of,5.88%,but,5.88%
impossible,to,34.88%,for,12.4%,said,5.43%
new,comer,4.59%,master,3.67%,comers,3.67%
laid,his,13.46%,the,13.46%,aside,7.69%
mademoiselle,de,39.81%,valentine,15.53%,said,7.77%
distance,of,18.97%,from,13.79%,the,5.17%
power,of,30.93%,to,22.68%,and,6.19%
live,in,9.01%,i,7.21%,and,6.31%
italy,the,5.88%,and,5.88%,i,5.88%
court,and,19.12%,of,17.65%,he,5.88%
lady,who,9.62%,of,3.85%,entered,3.85%
fire,and,14.71%,at,5.88%,he,5.88%
show,you,27.27%,the,10.91%,me,9.09%
formed,a,20.48%,the,16.87%,an,4.82%
doctor,and,9.09%,said,4.9%,i,4.2%
above,all,27.94%,the,26.47%,us,5.88%
possession,of,74.07%,it,1.85%,as,1.85%
high,position,8.47%,rank,5.08%,walls,3.39%
loved,me,14.81%,her,9.26%,and,7.41%
fifty,thousand,22.5%,feet,7.5%,paces,7.5%
police,as,5.41%,and,5.41%,agent,4.05%
monsieur,said,20.3%,replied,9.02%,i,7.52%
murmured,the,38.27%,he,17.28%,monte,6.17%
society,and,11.32%,of,9.43%,which,5.66%
stood,in,17.5%,on,10.0%,before,7.5%
forehead,and,21.05%,with,5.26%,on,5.26%
courage,to,18.97%,and,15.52%,the,5.17%
often,heard,7.14%,seen,5.71%,have,5.71%
therefore,i,6.71%,to,6.04%,the,3.36%
everyone,who,7.78%,had,4.44%,looked,4.44%
ordered,the,17.65%,to,15.69%,him,13.73%
listen,to,33.0%,said,16.0%,i,4.0%
saved,my,11.11%,your,11.11%,her,5.56%
iron,bars,10.71%,gate,7.14%,in,5.36%
darkness,and,13.11%,he,11.48%,of,11.48%
box,in,10.28%,at,9.35%,and,7.48%
escape,the,12.5%,and,7.29%,from,7.29%
rock,and,17.54%,was,7.02%,to,5.26%
governor,i,8.77%,the,7.02%,of,7.02%
pressed,his,20.0%,the,14.55%,her,10.91%
feet,of,11.65%,and,8.74%,the,5.83%
spoken,of,27.27%,to,20.0%,but,7.27%
gentlemen,said,29.63%,he,3.7%,the,3.7%
motionless,and,14.29%,as,14.29%,on,5.36%
gate,and,12.5%,of,10.71%,in,7.14%
dream,of,12.28%,and,8.77%,he,7.02%
jailer,was,7.46%,had,5.97%,he,4.48%
emotion,and,10.45%,which,7.46%,of,7.46%
mad,and,13.11%,the,4.92%,in,3.28%
abbé,with,5.45%,and,4.55%,i,4.09%
dungeon,he,9.8%,was,5.88%,and,5.88%
valet,de,41.67%,who,5.0%,entered,5.0%
sum,of,22.08%,you,7.79%,i,5.19%
sire,i,15.15%,said,12.12%,replied,6.06%
minister,of,46.55%,who,5.17%,for,3.45%
baron,and,13.58%,franz,7.41%,said,7.41%
servants,who,10.45%,to,5.97%,were,4.48%
bowed,and,25.27%,to,23.08%,his,6.59%
receive,him,12.33%,the,12.33%,it,6.85%
opening,the,11.84%,in,9.21%,and,9.21%
giving,him,11.48%,me,9.84%,the,8.2%
simple,and,12.9%,enough,8.06%,question,4.84%
stranger,to,15.79%,and,9.21%,i,5.26%
dressed,in,47.76%,with,8.96%,as,5.97%
horses,and,9.38%,to,7.03%,at,5.47%
evident,that,43.4%,he,5.66%,from,5.66%
president,you,7.23%,do,4.82%,of,3.61%
save,you,15.79%,the,15.79%,my,12.28%
month,and,11.43%,of,5.71%,to,5.71%
plan,of,18.87%,was,5.66%,and,5.66%
history,of,42.86%,i,7.14%,is,7.14%
ideas,of,12.28%,and,10.53%,which,7.02%
kept,his,12.35%,her,7.41%,in,6.17%
noise,of,23.17%,and,9.76%,in,9.76%
inspector,of,14.04%,i,8.77%,and,5.26%
till,i,13.92%,the,13.92%,he,6.33%
stone,and,8.33%,bench,5.56%,he,4.17%
grandfather,and,16.36%,said,7.27%,on,5.45%
single,word,15.79%,blow,7.02%,day,7.02%
study,and,14.47%,the,6.58%,to,6.58%
poison,and,7.69%,oh,5.77%,which,5.77%
diamond,and,6.25%,which,6.25%,in,4.69%
trees,and,17.91%,which,10.45%,in,7.46%
englishman,who,10.0%,i,7.14%,and,4.29%
notary,who,4.65%,the,4.65%,and,4.65%
horse,and,16.67%,was,7.58%,in,6.06%
albert,de,5.39%,i,4.7%,had,4.42%
countess,g,13.28%,and,7.03%,of,4.69%
chief,of,9.43%,who,5.66%,clerk,3.77%
viscount,you,12.73%,of,9.09%,said,9.09%
franz,and,8.9%,had,5.03%,was,4.26%
excellency,said,9.5%,i,7.5%,and,4.5%
steward,and,9.26%,that,5.56%,to,5.56%
baroness,and,6.98%,i,3.88%,was,3.88%
edward,who,11.11%,but,5.56%,the,5.56%
major,and,9.33%,i,6.67%,with,6.67%
