word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
answer,not,12.61%,to,10.08%,will,7.56%
thoughts,his,26.39%,my,11.11%,the,9.72%
sister,my,38.46%,his,15.38%,and,9.62%
terrible,the,19.61%,a,13.73%,this,10.78%
reply,no,15.0%,to,13.33%,the,11.67%
nor,you,4.94%,more,3.7%,one,3.7%
live,to,30.7%,i,11.4%,you,5.26%
fall,to,19.48%,let,18.18%,and,5.19%
face,his,32.67%,the,14.0%,her,8.0%
forgotten,had,16.22%,have,12.16%,be,10.81%
light,the,26.19%,a,13.33%,of,10.0%
broken,the,15.69%,and,7.84%,be,7.84%
words,these,29.34%,the,11.97%,few,10.81%
seem,you,20.69%,not,15.52%,would,10.34%
rather,or,48.77%,would,9.26%,was,4.94%
gloomy,a,23.94%,the,18.31%,and,11.27%
account,on,19.28%,own,14.46%,my,9.64%
placed,he,13.48%,was,8.43%,and,7.87%
turn,his,25.47%,to,14.15%,my,7.55%
gentleman,this,25.32%,the,21.52%,a,15.19%
remember,i,21.35%,you,14.61%,not,8.99%
extended,he,11.32%,arms,5.66%,her,5.66%
cast,and,16.92%,he,15.38%,to,9.23%
meet,to,61.25%,we,8.75%,will,5.0%
leaving,on,14.81%,of,6.17%,in,6.17%
read,to,14.94%,and,11.69%,he,9.74%
point,the,45.0%,a,8.0%,that,6.0%
fixed,eyes,12.5%,was,8.33%,he,8.33%
strong,a,28.3%,and,11.32%,of,7.55%
touched,he,11.94%,having,8.96%,had,7.46%
oh,you,4.55%,me,3.17%,him,2.77%
looked,he,13.03%,and,12.61%,she,4.62%
perceived,he,29.03%,have,8.06%,and,6.45%
both,they,8.78%,them,7.43%,were,4.05%
brow,his,65.57%,the,4.92%,my,4.92%
whose,man,8.41%,and,5.61%,in,4.67%
seemed,it,16.03%,which,10.45%,he,6.97%
water,the,32.84%,of,22.39%,and,7.46%
people,the,16.82%,young,14.95%,of,5.61%
curiosity,of,13.46%,by,5.77%,and,5.77%
unhappy,the,26.92%,more,7.69%,an,5.77%
themselves,presented,7.22%,found,4.12%,for,3.09%
pity,have,16.67%,a,8.33%,of,8.33%
began,he,19.49%,and,17.8%,i,4.24%
try,to,21.82%,and,14.55%,will,10.91%
whether,know,9.71%,or,8.74%,but,5.83%
blow,the,32.14%,a,8.93%,single,7.14%
ground,the,80.81%,of,3.03%,solid,2.02%
low,a,68.75%,so,9.38%,the,4.69%
seat,his,40.91%,a,21.21%,the,10.61%
marry,to,55.56%,not,13.89%,will,5.56%
affair,the,33.77%,this,15.58%,an,6.49%
madame,said,9.43%,of,6.47%,to,4.58%
next,the,66.94%,what,4.03%,or,1.61%
today,but,5.06%,you,3.8%,said,2.53%
makes,that,20.0%,which,16.36%,and,5.45%
tone,a,32.12%,low,12.41%,same,8.03%
idea,the,39.46%,an,15.65%,this,5.44%
calm,a,10.13%,was,7.59%,so,6.33%
disappeared,had,22.33%,and,12.62%,he,7.77%
appear,not,16.84%,you,14.74%,to,12.63%
despair,of,22.54%,in,19.72%,to,11.27%
mademoiselle,of,7.76%,to,7.31%,and,5.94%
found,he,18.75%,and,9.56%,have,9.19%
kill,to,35.8%,will,11.11%,would,9.88%
sort,a,53.73%,what,8.96%,the,7.46%
help,to,10.47%,not,10.47%,cannot,9.3%
completely,so,13.73%,was,9.8%,how,5.88%
fear,to,17.14%,not,13.57%,i,10.71%
deep,a,23.86%,the,11.36%,in,9.09%
lay,to,15.69%,and,7.84%,i,7.84%
neither,is,5.56%,and,4.17%,could,4.17%
killed,have,17.54%,be,10.53%,been,8.77%
act,to,17.14%,first,11.43%,an,10.0%
feeling,a,20.0%,the,11.25%,and,6.25%
raised,he,16.36%,and,9.09%,had,8.18%
french,the,50.0%,a,8.33%,in,4.76%
paper,the,30.25%,of,13.45%,and,8.4%
fresh,a,22.41%,the,18.97%,this,5.17%
sign,a,52.34%,to,10.28%,no,3.74%
wish,you,33.69%,i,24.01%,not,8.24%
recognized,he,15.79%,had,14.04%,i,8.77%
following,the,55.07%,by,4.35%,was,2.9%
crime,the,26.25%,a,17.5%,only,3.75%
threw,and,17.39%,he,17.39%,she,5.8%
used,i,11.67%,have,8.33%,he,8.33%
sleep,to,26.92%,deep,3.85%,hours,2.56%
advanced,and,14.29%,he,10.71%,they,7.14%
pocket,his,60.4%,the,8.91%,my,6.93%
road,the,64.29%,his,7.14%,post,2.86%
effect,the,28.57%,to,12.86%,same,7.14%
purpose,the,28.33%,his,11.67%,that,10.0%
rose,he,16.67%,a,4.9%,she,3.92%
windows,the,33.33%,three,14.29%,two,7.94%
reason,the,20.0%,that,7.83%,what,5.22%
france,in,42.19%,of,25.78%,to,12.5%
beneath,but,3.16%,or,3.16%,even,2.11%
length,at,85.37%,the,3.66%,full,3.66%
hour,an,56.95%,the,11.21%,half,3.14%
filled,was,12.99%,were,6.49%,is,3.9%
part,the,14.47%,a,9.87%,that,6.58%
intended,he,18.64%,i,16.95%,was,11.86%
steps,the,28.81%,few,8.47%,his,7.63%
strange,a,21.88%,this,10.42%,the,9.38%
dream,a,55.0%,the,11.67%,his,5.0%
features,his,35.19%,the,20.37%,her,7.41%
either,of,9.38%,is,5.21%,must,5.21%
perfect,a,18.33%,in,13.33%,the,10.0%
contrary,the,84.47%,and,3.88%,quite,0.97%
forth,drew,9.43%,stretched,7.55%,came,5.66%
late,too,37.25%,the,5.88%,somewhat,5.88%
chamber,the,58.14%,your,5.81%,her,5.81%
prepared,was,13.24%,had,7.35%,be,4.41%
several,had,7.41%,of,5.56%,with,3.7%
opposite,the,21.21%,were,6.06%,an,6.06%
large,a,40.58%,the,13.77%,his,5.07%
silence,the,22.45%,profound,8.16%,in,6.12%
carried,he,10.39%,had,9.09%,was,7.79%
truth,the,58.57%,in,15.71%,whole,7.14%
nature,of,18.64%,the,10.17%,good,5.08%
received,had,17.95%,he,11.11%,have,10.26%
instant,an,55.06%,this,14.61%,same,7.87%
watch,his,26.39%,to,18.06%,a,4.17%
waiting,was,19.28%,of,7.23%,in,6.02%
struck,clock,10.09%,had,7.34%,he,7.34%
short,a,40.0%,in,14.67%,was,6.67%
arrived,had,15.5%,he,8.53%,just,6.98%
yesterday,since,5.71%,i,5.71%,before,5.71%
real,the,23.53%,a,11.76%,his,11.76%
itself,presented,10.14%,present,5.8%,presents,4.35%
excellent,an,28.57%,the,10.71%,most,7.14%
soul,my,31.37%,the,17.65%,very,9.8%
set,to,11.11%,had,7.07%,be,6.06%
expected,i,12.99%,had,10.39%,be,7.79%
change,the,18.64%,a,16.95%,to,13.56%
near,drew,12.24%,was,5.1%,so,4.08%
magistrate,the,58.33%,a,23.33%,first,3.33%
presented,and,9.21%,been,7.89%,who,5.26%
doubtless,is,7.45%,had,7.45%,are,5.32%
persons,two,14.02%,the,12.15%,of,6.54%
necessary,is,15.52%,absolutely,12.07%,was,12.07%
officer,an,28.07%,the,24.56%,french,15.79%
perfectly,is,8.91%,be,4.95%,was,4.95%
cold,the,23.19%,a,15.94%,and,8.7%
form,to,21.05%,the,8.77%,different,3.51%
attention,the,13.39%,his,11.61%,no,6.25%
easy,was,12.86%,be,11.43%,an,11.43%
carriage,the,50.97%,a,15.18%,his,11.67%
prisoner,the,51.69%,a,20.22%,elder,3.37%
grief,of,18.6%,the,8.14%,in,6.98%
chance,by,17.19%,a,10.94%,only,6.25%
different,the,21.74%,a,15.94%,is,8.7%
discovered,have,17.74%,i,11.29%,be,8.06%
child,my,19.58%,the,18.52%,a,13.23%
alas,alas,7.89%,but,5.26%,will,2.63%
serious,a,25.49%,more,13.73%,very,13.73%
escaped,has,11.67%,had,10.0%,sigh,6.67%
silent,remained,23.21%,was,16.07%,be,14.29%
companion,his,44.44%,a,6.35%,her,6.35%
home,at,31.17%,return,11.69%,returned,9.09%
nearly,had,9.33%,was,8.0%,and,5.33%
conceal,to,64.15%,not,11.32%,and,3.77%
aware,are,25.0%,not,17.86%,am,10.71%
everything,of,6.67%,and,4.44%,in,2.22%
carefully,had,7.27%,and,7.27%,so,7.27%
noble,a,18.18%,the,12.12%,his,10.61%
interest,the,13.92%,an,7.59%,to,6.33%
justice,of,15.71%,the,12.86%,de,10.0%
similar,a,37.25%,very,3.92%,it,3.92%
king,the,60.78%,a,7.84%,of,3.92%
millions,five,17.05%,six,14.77%,two,10.23%
human,a,13.64%,of,12.12%,all,12.12%
fair,the,38.46%,a,9.62%,but,5.77%
fifty,and,12.35%,about,11.11%,of,9.88%
terror,of,25.71%,with,18.57%,the,12.86%
impossible,is,32.54%,was,15.08%,it,7.14%
family,the,25.64%,his,12.82%,your,11.11%
new,a,25.69%,the,24.77%,his,7.34%
distance,the,35.59%,a,27.12%,short,11.86%
power,the,38.38%,his,13.13%,my,10.1%
italy,in,53.52%,of,14.08%,for,4.23%
court,the,60.29%,a,8.82%,at,5.88%
lady,young,33.96%,the,18.87%,a,15.09%
fire,the,47.06%,of,5.88%,a,4.41%
show,to,38.89%,will,24.07%,not,5.56%
formed,had,13.41%,and,7.32%,which,6.1%
doctor,the,59.18%,a,8.16%,dear,2.04%
above,and,17.39%,the,4.35%,one,4.35%
possession,in,34.62%,the,11.54%,taken,11.54%
high,a,16.95%,of,16.95%,the,11.86%
seven,at,16.92%,the,9.23%,about,7.69%
loved,i,16.07%,he,14.29%,she,10.71%
police,of,47.3%,the,33.78%,a,5.41%
monsieur,no,7.27%,you,4.24%,yes,3.64%
society,of,16.98%,in,16.98%,a,7.55%
stood,and,9.21%,he,9.21%,who,6.58%
forehead,his,54.72%,my,9.43%,her,7.55%
courage,the,14.29%,of,12.5%,take,8.93%
often,had,21.13%,so,19.72%,have,9.86%
therefore,and,13.97%,he,10.29%,was,7.35%
everyone,to,8.05%,that,4.6%,and,4.6%
listen,to,13.73%,then,5.88%,but,4.9%
saved,have,18.87%,are,7.55%,had,7.55%
closed,he,15.15%,was,8.08%,door,7.07%
iron,the,34.48%,an,13.79%,of,8.62%
darkness,the,60.66%,in,8.2%,utter,8.2%
box,the,40.82%,a,12.24%,his,9.18%
descended,he,17.39%,they,10.14%,and,7.25%
escape,to,29.9%,of,10.31%,not,7.22%
rock,the,31.58%,a,22.81%,this,7.02%
governor,the,91.8%,a,1.64%,new,1.64%
feet,his,30.21%,the,14.58%,twenty,7.29%
spoken,had,19.64%,have,17.86%,was,8.93%
gentlemen,these,15.58%,those,6.49%,me,5.19%
motionless,and,37.5%,remained,30.36%,stood,5.36%
gate,the,63.16%,iron,7.02%,side,5.26%
led,which,17.65%,and,13.24%,have,7.35%
jailer,the,77.61%,his,13.43%,your,2.99%
emotion,his,14.49%,the,10.14%,deep,5.8%
mad,going,8.06%,was,8.06%,be,6.45%
abbé,the,89.33%,poor,2.33%,an,1.67%
pressed,and,13.73%,he,11.76%,hand,5.88%
sum,the,28.95%,this,13.16%,a,11.84%
sire,no,4.76%,oh,4.76%,him,4.76%
minister,the,83.33%,a,6.67%,police,3.33%
baron,the,41.51%,a,9.43%,of,6.6%
servants,the,41.54%,my,15.38%,your,13.85%
bowed,he,16.67%,count,11.67%,men,5.0%
receive,to,55.41%,you,9.46%,will,8.11%
astonishment,with,33.85%,of,10.77%,in,10.77%
opening,the,37.33%,an,6.67%,this,5.33%
giving,without,10.91%,by,9.09%,was,7.27%
strength,his,18.29%,my,12.2%,the,12.2%
simple,a,28.12%,the,14.06%,very,10.94%
stranger,the,59.21%,a,28.95%,perfect,2.63%
dressed,was,16.13%,and,6.45%,age,4.84%
horses,the,26.61%,of,8.06%,his,7.26%
valet,the,57.63%,his,20.34%,my,8.47%
evident,was,55.56%,very,9.26%,with,7.41%
president,the,89.29%,mr,4.76%,vice,1.19%
corpse,the,56.86%,a,27.45%,living,3.92%
month,a,45.71%,the,24.29%,this,7.14%
plan,the,30.19%,a,18.87%,this,7.55%
save,to,31.58%,can,5.26%,shall,3.51%
history,the,44.64%,this,7.14%,whole,7.14%
ideas,the,12.5%,his,8.93%,of,8.93%
kept,had,10.39%,he,9.09%,be,5.19%
noise,the,50.0%,a,8.75%,slight,3.75%
inspector,the,87.72%,an,7.02%,mr,1.75%
observed,he,5.97%,and,4.48%,always,4.48%
till,wait,3.85%,it,3.85%,had,2.56%
stone,the,44.0%,a,16.0%,of,8.0%
priest,the,61.54%,a,23.08%,exemplary,1.92%
grandfather,my,35.19%,her,35.19%,dear,5.56%
single,a,87.72%,and,5.26%,minded,1.75%
study,his,41.43%,the,15.71%,to,15.71%
lord,my,36.36%,the,7.95%,of,5.68%
poison,the,36.54%,of,7.69%,a,7.69%
diamond,the,44.62%,a,13.85%,this,13.85%
trees,the,26.09%,of,18.84%,chestnut,8.7%
englishman,the,73.24%,an,12.68%,rich,4.23%
notary,the,75.28%,a,14.61%,second,2.25%
horse,a,20.83%,the,18.06%,his,18.06%
host,the,39.22%,his,23.53%,our,5.88%
albert,said,20.26%,and,4.28%,to,3.71%
countess,the,85.83%,and,3.15%,a,1.57%
chief,the,60.0%,this,7.27%,his,5.45%
viscount,the,34.55%,dear,25.45%,you,3.64%
franz,said,12.18%,to,6.46%,m,5.72%
signor,of,14.08%,to,5.63%,returned,5.63%
excellency,your,76.62%,his,7.96%,no,1.99%
steward,the,62.75%,my,15.69%,your,5.88%
baroness,the,95.49%,you,1.5%,nod,0.75%
edward,master,7.69%,said,5.77%,poor,5.77%
valentine,said,12.2%,of,4.01%,that,3.83%
major,the,71.58%,of,4.21%,a,2.11%
