word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
ashamed,be,19.64%,felt,17.86%,feel,7.14%
manner,and,9.84%,a,9.84%,of,4.92%
telling,was,21.31%,been,6.56%,and,6.56%
glad,very,26.23%,was,13.93%,am,9.02%
kind,a,9.56%,that,9.56%,the,8.82%
great,a,31.4%,the,19.77%,of,6.59%
supper,after,18.18%,to,14.55%,at,9.09%
may,i,13.16%,it,11.28%,you,10.53%
low,a,31.94%,in,16.67%,the,4.17%
impossible,was,39.24%,is,18.35%,it,5.7%
laughing,and,12.05%,out,7.23%,was,7.23%
need,i,12.62%,no,10.68%,you,6.8%
let,to,15.41%,not,10.27%,and,7.55%
pass,to,35.44%,them,3.8%,would,2.53%
holding,and,15.93%,was,12.39%,were,5.31%
rising,and,11.54%,the,7.69%,he,5.77%
sorry,am,16.67%,very,13.33%,so,11.67%
leave,to,28.86%,not,9.45%,taking,5.47%
party,the,15.87%,this,11.11%,evening,7.94%
gazed,and,20.48%,he,19.28%,eyes,6.02%
almost,and,11.19%,was,6.29%,she,3.5%
passing,was,21.69%,were,13.25%,in,9.64%
hurriedly,and,16.13%,he,4.84%,said,4.84%
kindly,and,12.28%,a,12.28%,his,10.53%
boy,the,28.12%,dear,17.97%,a,12.5%
guards,the,46.07%,horse,21.35%,french,7.87%
difficult,be,9.76%,was,9.76%,very,7.32%
long,a,31.6%,had,8.92%,so,6.13%
lost,had,10.61%,have,6.82%,be,6.06%
former,his,33.61%,the,23.53%,her,9.24%
anything,do,7.56%,than,5.5%,for,5.15%
regard,in,22.95%,with,22.95%,to,11.48%
angry,an,13.46%,the,8.65%,and,8.65%
tears,her,15.76%,with,13.33%,and,7.88%
shoulder,the,45.45%,his,29.09%,a,3.64%
door,the,71.12%,a,2.8%,front,2.48%
however,that,7.61%,pierre,4.35%,think,3.26%
end,the,41.99%,an,10.5%,other,7.18%
hour,an,67.14%,and,4.29%,appointed,4.29%
make,to,49.2%,not,8.4%,would,4.0%
expected,he,12.79%,was,11.63%,had,9.3%
adjutant,the,46.1%,an,24.11%,his,7.09%
commander,the,51.05%,regimental,11.89%,a,6.64%
tomorrow,for,6.38%,and,5.32%,that,5.32%
probably,would,13.33%,had,8.0%,they,4.0%
ill,very,10.39%,fell,9.09%,was,7.79%
till,wait,4.12%,not,2.94%,moscow,2.94%
enough,not,12.28%,is,8.77%,well,7.02%
fine,a,38.74%,the,7.21%,very,5.41%
remarked,he,16.87%,she,4.82%,up,2.41%
glass,the,25.0%,a,18.06%,his,15.28%
run,to,24.74%,had,13.4%,and,8.25%
able,be,32.38%,been,14.29%,hardly,11.43%
cause,the,48.23%,a,7.8%,to,4.26%
position,the,28.83%,his,7.12%,a,5.69%
gazing,was,13.79%,were,10.34%,and,10.34%
listened,and,29.13%,he,18.9%,she,6.3%
air,the,38.35%,an,13.53%,fresh,4.51%
matter,the,53.05%,a,10.37%,it,7.32%
far,as,20.47%,so,12.87%,not,9.36%
destroyed,been,18.18%,and,10.91%,be,10.91%
interrupted,again,8.11%,andrew,8.11%,pierre,8.11%
alexander,emperor,32.74%,and,7.96%,to,7.96%
themselves,among,4.04%,presented,3.54%,for,3.03%
government,the,44.26%,of,11.48%,a,4.92%
free,of,10.79%,be,7.91%,less,6.47%
itself,presented,14.94%,showed,7.79%,in,5.84%
already,had,28.25%,was,23.81%,were,10.16%
real,the,32.35%,a,23.53%,and,4.41%
state,the,26.09%,a,15.94%,of,10.14%
opinion,his,19.1%,my,8.99%,an,8.99%
path,the,36.23%,a,7.25%,his,5.8%
silence,in,43.14%,the,14.71%,this,5.88%
opened,door,17.59%,he,15.74%,and,9.26%
stop,to,38.57%,not,14.29%,a,4.29%
necessity,the,49.02%,of,17.65%,and,5.88%
seems,it,53.09%,that,2.47%,always,2.47%
consider,to,31.75%,not,14.29%,i,14.29%
exclaimed,he,22.22%,suddenly,7.41%,it,4.94%
several,of,7.03%,and,5.41%,him,3.24%
voices,the,13.14%,of,10.95%,several,8.76%
merely,not,35.66%,is,8.53%,but,5.43%
leaving,was,11.25%,were,10.0%,and,8.75%
cried,he,15.43%,she,12.77%,suddenly,3.19%
freedom,of,36.11%,and,7.41%,the,7.41%
grand,the,61.11%,a,7.41%,are,3.7%
repeated,he,25.2%,she,6.3%,was,4.72%
important,very,17.6%,most,15.2%,an,11.2%
love,in,14.18%,i,14.18%,of,6.97%
struck,was,13.68%,and,5.26%,had,4.21%
convinced,firmly,13.21%,was,9.43%,and,7.55%
forces,the,18.82%,our,4.71%,superior,3.53%
prisoners,the,47.37%,of,11.4%,russian,4.39%
knowing,not,32.5%,without,26.25%,and,3.75%
meeting,the,11.11%,a,8.89%,of,8.89%
besides,and,11.21%,but,7.48%,that,5.61%
course,of,54.92%,the,15.57%,general,4.92%
bridge,the,80.83%,vienna,3.33%,a,3.33%
making,and,16.35%,of,10.58%,was,7.69%
attention,his,22.45%,no,10.2%,general,7.14%
behind,from,15.69%,and,6.21%,left,5.23%
carriage,the,46.23%,a,17.92%,his,9.43%
laughter,and,19.4%,of,13.43%,his,4.48%
red,the,18.18%,a,16.67%,with,7.58%
particularly,was,23.53%,a,12.94%,and,9.41%
held,he,13.74%,and,11.45%,she,6.87%
simple,and,16.92%,so,12.31%,very,12.31%
change,to,28.75%,the,18.75%,a,6.25%
everybody,and,11.93%,that,6.42%,to,5.5%
hall,the,65.38%,large,11.54%,dining,5.77%
cloak,his,25.49%,fur,11.76%,a,9.8%
law,in,38.94%,the,33.63%,that,4.42%
write,to,32.2%,i,8.47%,you,8.47%
looks,and,10.14%,his,8.7%,the,8.7%
understanding,not,20.97%,without,11.29%,of,9.68%
wishing,not,22.81%,evidently,22.81%,if,14.04%
appear,to,33.33%,not,9.8%,would,3.92%
laugh,to,36.36%,a,21.82%,not,3.64%
pushed,being,9.8%,he,9.8%,pierre,7.84%
aside,him,10.53%,stepped,7.02%,sprang,5.26%
seem,not,16.46%,would,15.19%,may,10.13%
past,the,15.29%,rode,5.88%,his,3.53%
reached,had,16.43%,they,12.86%,he,12.14%
porch,the,78.16%,back,9.2%,front,4.6%
following,the,35.94%,was,14.06%,and,6.25%
sir,dear,33.85%,you,9.23%,yes,9.23%
started,had,15.09%,and,9.43%,he,7.55%
home,at,33.73%,returned,5.33%,go,4.14%
fingers,his,29.31%,her,8.62%,two,6.9%
pity,of,17.46%,a,11.11%,i,9.52%
officer,the,36.43%,an,14.91%,staff,7.33%
immediately,and,18.7%,was,4.88%,but,4.88%
reading,began,16.67%,the,14.1%,on,7.69%
middle,the,89.16%,a,3.61%,very,2.41%
study,the,40.62%,his,33.33%,and,4.17%
possible,as,32.35%,it,13.53%,is,7.06%
remained,and,12.05%,had,9.04%,he,7.83%
twenty,the,40.15%,some,8.33%,of,5.3%
letter,a,31.9%,the,29.05%,this,9.52%
money,the,19.67%,of,9.84%,paper,9.84%
met,he,14.39%,had,12.95%,was,5.76%
nonsense,all,14.47%,talk,14.47%,what,13.16%
business,the,12.9%,on,5.38%,to,4.3%
horse,his,40.23%,the,13.91%,a,10.53%
against,directed,3.64%,leaning,3.18%,head,3.18%
except,room,5.97%,nothing,5.97%,closed,2.99%
fresh,a,23.16%,and,8.42%,the,6.32%
shown,was,22.41%,be,10.34%,had,10.34%
touched,he,15.38%,and,13.46%,she,9.62%
laughed,and,18.46%,he,13.85%,she,7.69%
noticing,and,20.75%,not,13.21%,but,9.43%
spoken,had,30.19%,was,9.43%,have,7.55%
remembered,he,38.95%,she,8.42%,pierre,7.37%
broken,the,18.97%,a,10.34%,been,10.34%
surprised,be,8.93%,was,8.93%,if,5.36%
notice,to,29.69%,not,23.44%,no,15.62%
someone,to,11.76%,that,5.04%,for,3.36%
addressed,and,15.79%,he,10.53%,questions,5.26%
knows,only,16.25%,heaven,15.0%,who,12.5%
remember,you,30.51%,i,17.8%,to,15.25%
friends,my,6.45%,old,6.45%,two,6.45%
drawn,long,13.51%,had,12.16%,was,8.11%
giving,and,9.9%,after,5.94%,of,5.94%
doctor,the,72.73%,a,9.09%,german,2.48%
bed,the,24.14%,to,18.1%,his,14.66%
walked,he,20.31%,and,14.06%,him,4.69%
above,and,20.69%,but,6.21%,from,5.52%
ago,long,47.3%,years,14.86%,days,6.76%
growing,was,9.68%,already,8.06%,is,6.45%
cry,to,47.31%,a,9.68%,the,6.45%
experienced,had,20.99%,he,13.58%,and,7.41%
caught,he,16.98%,they,9.43%,had,7.55%
wait,to,34.07%,and,7.69%,no,3.3%
muttered,he,44.62%,she,7.69%,hm,3.08%
rapidly,and,10.99%,more,7.69%,began,7.69%
night,the,31.19%,that,13.3%,at,13.3%
continually,were,9.21%,he,6.58%,and,6.58%
marry,to,38.67%,you,8.0%,would,6.67%
surprise,with,13.58%,his,12.35%,in,9.88%
future,the,40.0%,a,15.71%,his,11.43%
side,one,17.25%,other,14.79%,from,6.69%
different,quite,16.43%,a,15.71%,the,8.57%
o,lord,5.45%,po,3.64%,o,3.64%
fire,the,40.31%,to,8.38%,on,7.33%
aim,the,27.55%,this,8.16%,an,7.14%
strength,the,20.87%,his,9.57%,and,8.7%
read,to,20.34%,he,12.71%,had,9.32%
relations,his,15.25%,my,5.08%,and,5.08%
use,to,15.49%,the,12.68%,no,12.68%
merry,a,25.0%,with,11.54%,the,11.54%
plain,was,36.67%,the,11.67%,very,6.67%
effort,an,25.0%,great,7.89%,that,7.89%
name,the,20.65%,his,19.57%,a,7.61%
idea,the,33.33%,no,13.04%,an,5.8%
live,to,33.72%,must,6.98%,not,4.65%
sort,what,18.18%,that,14.55%,a,14.55%
happy,and,11.92%,a,10.36%,how,7.77%
straight,looking,6.86%,looked,6.86%,went,5.88%
sleep,to,45.07%,not,19.72%,his,5.63%
street,the,62.71%,side,13.56%,village,6.78%
happens,often,24.07%,always,22.22%,it,9.26%
account,on,26.56%,an,9.38%,any,7.81%
dead,the,19.7%,a,9.09%,was,7.58%
lying,was,37.33%,were,10.67%,been,5.33%
sounds,the,38.37%,these,10.47%,and,3.49%
shouting,and,19.39%,the,13.27%,was,8.16%
distance,the,40.26%,a,35.06%,some,5.19%
visitors,the,39.34%,her,8.2%,of,6.56%
threw,and,15.79%,he,14.04%,they,7.02%
familiar,a,16.36%,the,16.36%,seemed,9.09%
window,the,75.0%,a,8.93%,open,3.57%
hundred,a,35.54%,two,12.4%,five,9.09%
shouted,he,23.11%,and,6.22%,you,2.67%
tall,the,37.93%,a,34.48%,was,3.45%
front,in,67.05%,the,30.65%,two,0.38%
bit,a,81.13%,his,3.77%,greedily,1.89%
clear,was,10.26%,the,10.26%,to,9.4%
blue,a,16.13%,the,12.9%,light,8.6%
living,was,12.64%,the,9.2%,still,4.6%
infantry,the,45.57%,of,8.86%,an,8.86%
officers,the,40.0%,and,6.22%,of,5.33%
together,crowded,3.7%,closer,2.96%,them,2.96%
play,to,50.94%,not,5.66%,could,3.77%
nearly,was,11.54%,for,7.69%,and,5.77%
gentlemen,the,19.51%,these,12.2%,those,4.88%
move,to,56.79%,not,13.58%,will,4.94%
seized,was,13.92%,had,12.66%,he,6.33%
eh,pierre,4.94%,then,2.47%,one,2.47%
sky,the,47.54%,lofty,8.2%,starry,8.2%
onto,out,19.05%,up,4.76%,jumped,3.17%
standing,was,26.0%,were,15.33%,been,4.0%
spot,the,41.82%,a,10.91%,one,9.09%
pointed,he,33.96%,and,9.43%,had,9.43%
lad,the,14.55%,tall,14.55%,fine,12.73%
hussar,the,41.03%,an,28.21%,his,7.69%
forward,moved,11.24%,rushed,4.73%,pushed,4.14%
hold,to,38.33%,catch,6.67%,took,6.67%
comes,he,11.76%,it,9.8%,what,7.84%
corner,the,37.36%,a,26.37%,his,5.49%
higher,the,33.9%,and,11.86%,still,8.47%
covered,was,10.34%,and,6.9%,that,6.9%
pale,a,13.76%,was,8.26%,turned,5.5%
devil,the,65.52%,you,5.17%,what,3.45%
strong,a,23.08%,so,12.31%,thousand,7.69%
ground,the,66.67%,high,7.62%,their,2.86%
regiment,the,45.21%,his,16.49%,a,5.85%
town,the,57.98%,to,5.88%,in,5.04%
line,the,32.74%,front,11.5%,his,5.31%
lived,had,20.59%,who,11.76%,have,8.82%
march,the,25.68%,flank,12.16%,to,8.11%
horses,the,28.28%,their,11.48%,and,6.15%
countess,the,64.86%,old,5.82%,and,3.74%
dinner,to,20.24%,after,18.45%,at,16.07%
questions,these,18.28%,the,9.68%,to,4.3%
bad,a,27.97%,very,9.32%,is,7.63%
affairs,of,25.47%,his,10.38%,the,8.49%
entering,on,19.23%,were,11.54%,and,5.77%
laid,and,18.87%,was,9.43%,been,5.66%
liked,he,26.15%,have,9.23%,she,6.15%
certain,a,41.98%,for,10.69%,to,4.58%
ranks,the,67.11%,your,2.63%,their,2.63%
ordered,he,22.22%,been,8.33%,and,6.48%
tried,he,21.02%,and,18.18%,she,6.82%
cut,to,15.87%,and,7.94%,he,3.17%
girls,the,25.93%,two,7.41%,little,5.56%
die,to,46.77%,may,6.45%,must,4.84%
serfs,the,40.58%,domestic,11.59%,his,10.14%
imagine,to,32.79%,i,9.84%,cannot,9.84%
deep,a,26.83%,the,15.85%,of,4.88%
running,were,15.15%,came,11.11%,was,7.07%
black,a,14.39%,the,13.64%,of,5.3%
flushed,face,10.17%,he,10.17%,with,6.78%
nicholas,said,5.79%,little,4.96%,and,4.46%
within,are,5.06%,from,5.06%,was,3.8%
across,came,4.31%,and,4.31%,ran,3.45%
rushed,and,11.11%,had,8.33%,blood,6.94%
mamma,and,9.09%,no,6.06%,to,4.04%
angrily,and,9.33%,looked,6.67%,cried,5.33%
twice,or,13.46%,and,7.69%,had,5.77%
neck,his,29.03%,her,11.29%,the,11.29%
single,a,88.31%,any,3.9%,one,2.6%
instant,an,40.32%,that,17.74%,same,16.13%
pointing,and,23.19%,said,14.49%,officer,5.8%
hussars,the,52.58%,of,18.56%,and,6.19%
simply,but,10.81%,is,5.41%,and,5.41%
colonel,the,50.0%,a,5.77%,french,5.77%
heart,his,27.54%,her,15.57%,my,9.58%
greater,the,48.44%,still,10.94%,even,6.25%
joy,of,26.58%,the,15.19%,with,7.59%
truth,the,39.76%,and,10.84%,whole,9.64%
occupied,was,9.2%,had,9.2%,that,4.6%
meant,he,26.32%,she,6.58%,it,6.58%
plan,the,22.78%,a,15.19%,his,8.86%
therefore,and,57.75%,was,7.04%,can,4.23%
strange,a,21.79%,the,10.9%,so,7.69%
foot,his,20.24%,on,20.24%,the,14.29%
quickly,as,14.07%,and,8.15%,more,4.44%
forgive,to,29.82%,and,5.26%,forgive,5.26%
led,and,8.57%,being,5.71%,were,5.71%
grew,he,13.56%,she,5.93%,eyes,5.93%
confused,grew,14.04%,and,10.53%,became,8.77%
please,you,20.16%,to,8.06%,not,3.23%
orders,gave,10.7%,the,9.63%,his,5.88%
pressed,and,21.79%,he,12.82%,again,3.85%
wrong,the,8.06%,was,8.06%,is,8.06%
berg,said,13.79%,and,6.9%,of,3.45%
slightly,and,10.34%,smiled,6.9%,was,5.17%
loved,she,20.34%,he,16.1%,i,9.32%
command,the,18.25%,of,15.08%,in,13.49%
happiness,of,13.79%,the,8.62%,and,7.76%
filled,that,11.29%,eyes,8.06%,was,8.06%
says,he,33.02%,and,7.55%,she,7.55%
drove,and,19.18%,he,17.81%,pierre,6.85%
hearing,on,23.29%,and,15.07%,after,6.85%
excellency,your,90.16%,his,8.2%,her,0.82%
human,of,17.59%,the,12.04%,in,6.48%
silently,and,14.29%,looked,9.52%,gazed,7.94%
sorrow,of,15.38%,her,11.54%,from,5.77%
fixed,eyes,24.39%,were,12.2%,gaze,6.1%
forget,to,40.0%,not,11.67%,and,6.67%
desire,a,16.44%,not,9.59%,the,6.85%
hard,is,12.66%,a,7.59%,was,6.33%
uncle,and,8.24%,said,8.24%,my,3.53%
ought,he,21.65%,you,12.37%,i,10.31%
stern,a,24.53%,the,16.98%,and,15.09%
taken,had,22.78%,be,11.81%,been,11.39%
turn,to,25.24%,not,5.83%,his,4.85%
spent,had,29.27%,he,18.29%,and,8.54%
arrived,had,17.86%,just,7.14%,yet,4.76%
hills,bald,74.07%,three,8.64%,sparrow,4.94%
avoid,to,86.79%,not,3.77%,qualities,1.89%
early,since,11.76%,the,11.76%,back,5.88%
minutes,few,35.38%,five,27.69%,ten,15.38%
send,to,46.55%,would,6.9%,will,6.9%
few,a,84.12%,the,5.29%,last,3.53%
number,the,22.67%,immense,12.0%,large,5.33%
smoke,the,47.97%,of,18.7%,powder,4.88%
cavalry,the,40.85%,french,9.86%,a,7.04%
remain,to,47.3%,would,6.76%,should,4.05%
german,the,30.0%,a,24.44%,in,12.22%
along,come,5.8%,get,4.46%,him,4.46%
cossack,a,44.16%,the,37.66%,his,2.6%
farther,the,25.58%,and,12.79%,still,6.98%
fight,to,60.81%,the,13.51%,a,9.46%
condition,the,26.76%,on,8.45%,her,5.63%
danger,the,30.0%,in,20.0%,of,5.71%
russians,the,65.96%,thousand,2.13%,were,2.13%
battle,the,48.82%,a,16.76%,of,7.35%
carried,be,12.77%,being,10.64%,was,9.57%
passage,the,72.55%,a,9.8%,dark,5.88%
paper,a,22.81%,the,19.3%,of,15.79%
sacrifice,self,35.19%,to,33.33%,a,7.41%
learned,had,21.67%,he,16.67%,having,8.33%
crossed,having,9.38%,she,7.81%,have,6.25%
peasant,a,23.53%,the,22.06%,another,4.41%
master,his,19.77%,grand,12.79%,the,9.3%
handed,and,18.52%,was,11.11%,he,11.11%
getting,of,13.64%,was,10.61%,and,9.09%
view,of,30.77%,in,14.1%,his,8.97%
beyond,out,3.0%,is,3.0%,right,3.0%
leg,his,20.63%,one,17.46%,left,7.94%
water,the,29.76%,of,8.33%,some,5.95%
according,and,9.09%,which,6.06%,as,4.55%
burning,the,32.14%,was,14.29%,were,8.93%
sit,to,33.33%,and,7.94%,well,6.35%
asleep,fell,21.33%,fall,14.67%,was,13.33%
boots,his,16.95%,felt,8.47%,their,6.78%
action,the,24.86%,into,9.19%,in,5.95%
servants,the,47.17%,and,9.43%,men,5.66%
church,the,39.62%,a,11.32%,in,5.66%
surrounded,was,9.38%,that,4.69%,and,4.69%
significance,the,22.03%,its,5.08%,tremendous,5.08%
excited,and,11.67%,the,10.0%,more,8.33%
miles,two,10.34%,six,10.34%,hundred,6.9%
needed,was,23.73%,is,13.56%,he,10.17%
activity,the,25.0%,his,9.0%,intellectual,7.0%
conditions,the,26.67%,same,6.67%,under,5.0%
plans,the,11.32%,his,11.32%,and,5.66%
letters,the,22.03%,two,6.78%,of,5.08%
conscious,was,21.82%,are,9.09%,not,7.27%
marriage,of,25.0%,his,11.54%,this,9.62%
fallen,had,50.0%,has,12.96%,fallen,3.7%
feelings,his,20.0%,her,12.31%,my,10.77%
laws,the,42.53%,of,4.6%,these,4.6%
event,the,34.88%,an,16.28%,that,6.98%
whatever,that,7.69%,and,6.15%,to,4.62%
campaign,the,54.0%,whole,7.0%,of,6.0%
caused,which,9.8%,that,7.84%,have,5.88%
various,the,16.05%,of,14.81%,in,11.11%
generals,the,38.24%,and,9.8%,his,6.86%
chance,a,20.75%,by,9.43%,power,5.66%
soldiers,the,46.09%,of,7.25%,french,5.22%
presented,he,5.88%,be,4.41%,question,4.41%
involuntarily,and,13.89%,he,9.72%,andrew,5.56%
events,of,22.61%,the,20.87%,historical,8.7%
dressing,his,20.31%,a,14.06%,the,12.5%
history,of,30.72%,the,11.11%,in,10.46%
troops,the,38.49%,of,8.73%,our,8.33%
commanders,the,32.73%,russian,20.0%,company,5.45%
crowd,the,64.59%,a,11.96%,large,3.35%
austrian,the,62.32%,an,13.04%,and,8.7%
field,the,62.04%,a,10.95%,whole,3.65%
road,the,76.62%,a,3.25%,muddy,1.95%
major,the,30.91%,sergeant,25.45%,sergeants,7.27%
captain,the,49.0%,staff,12.0%,a,4.0%
soldier,a,26.88%,the,24.19%,old,4.84%
marshal,field,35.29%,the,33.33%,grand,3.92%
suite,his,42.86%,the,39.68%,brilliant,6.35%
staff,the,67.48%,of,5.69%,his,4.88%
riding,was,20.97%,and,11.29%,his,6.45%
rode,he,22.7%,and,19.46%,napoleon,4.32%
guns,the,44.32%,two,6.82%,of,5.68%
sun,the,81.67%,setting,3.33%,morning,3.33%
flank,left,54.17%,right,23.96%,a,4.17%
galloped,and,22.83%,he,9.78%,adjutant,6.52%
advanced,and,12.96%,the,11.11%,had,7.41%
personal,his,16.07%,the,10.71%,of,8.93%
victory,the,28.92%,a,21.69%,of,9.64%
enemy,the,73.76%,an,6.93%,his,3.96%
river,the,75.0%,a,5.77%,unseen,3.85%
unknown,the,23.08%,some,9.23%,this,7.69%
report,to,25.42%,the,18.64%,a,15.25%
squadron,the,47.27%,his,10.91%,whole,5.45%
hurrah,hurrah,20.37%,shouted,18.52%,shouting,14.81%
begun,had,48.72%,have,7.69%,has,6.41%
blame,to,93.33%,the,3.33%,they,1.67%
advance,to,38.71%,in,20.97%,the,11.29%
artillery,the,42.31%,and,11.54%,of,9.62%
houses,the,21.67%,three,5.0%,your,5.0%
forest,the,71.67%,a,6.67%,birch,5.0%
hill,the,87.67%,a,4.11%,opposite,2.74%
battery,the,68.75%,a,6.25%,that,4.69%
carts,the,36.25%,of,8.75%,and,5.0%
mass,the,24.53%,a,9.43%,whole,5.66%
wood,the,58.73%,of,12.7%,collecting,3.17%
cannon,a,23.53%,the,21.18%,of,11.76%
firing,the,24.71%,of,16.47%,were,11.76%
cossacks,the,56.58%,some,6.58%,of,5.26%
wounded,the,32.34%,and,10.95%,a,6.47%
lord,o,48.08%,the,15.38%,repeated,3.85%
retreat,to,27.85%,the,20.25%,must,5.06%
abandoned,been,13.21%,be,11.32%,was,7.55%
snow,the,54.69%,with,7.81%,falling,4.69%
genius,of,27.59%,and,13.79%,a,12.07%
stay,to,32.69%,his,9.62%,not,7.69%
possibility,the,75.86%,that,6.9%,a,5.17%
shed,the,63.79%,wattle,5.17%,a,5.17%
historical,of,19.61%,the,15.69%,an,9.8%
result,the,41.1%,a,24.66%,would,5.48%
yard,the,82.14%,a,3.57%,and,3.57%
conception,the,40.0%,our,9.33%,no,5.33%
city,the,62.12%,that,6.06%,wealthy,4.55%
inevitability,of,41.18%,and,17.65%,to,7.84%
peasants,the,53.91%,of,3.48%,these,2.61%
wolf,the,70.91%,a,10.91%,old,5.45%
historians,the,39.66%,universal,10.34%,these,6.03%
